OBR;10067 CUSTO;01.04.35;C00545;I19947;REVESTIMENTO DE TETO;
OBR;10068 CUSTO;01.04.36;C00546;;FORRO DE TETO;
OBR;10069 CUSTO;01.04.36;C00546;I19948;FORRO DE TETO;
OBR;10070 CUSTO;01.04.37;C00547;;FIRE STOP SHAFT / COMPARTIMENTACAO;
OBR;10071 CUSTO;01.04.37;C00547;I19949;FIRE STOP SHAFT / COMPARTIMENTACAO;
OBR;10072 CUSTO;01.04.38;C00548;;RUFOS / CALHAS;
OBR;10073 CUSTO;01.04.38;C00548;I19950;RUFOS / CALHAS;
OBR;10074 CUSTO;01.04.39;C00549;;ESTRUTURA PARA COBERTURA / TELHAMENTO;
OBR;10075 CUSTO;01.04.39;C00549;I19951;ESTRUTURA PARA COBERTURA / TELHAMENTO;
OBR;10076 CUSTO;01.04.40;C00550;;REGULARIZACAO DE SUPERFICIE;
OBR;10077 CUSTO;01.04.40;C00550;I19952;REGULARIZACAO DE SUPERFICIE;
OBR;10078 CUSTO;01.04.41;C00551;;SOLEIRAS E FILETES;
OBR;10079 CUSTO;01.04.41;C00551;I19953;SOLEIRAS E FILETES;
OBR;10080 CUSTO;01.04.42;C00552;;PAVIMENTACAO CERAMICA;
OBR;10081 CUSTO;01.04.42;C00552;I19954;PAVIMENTACAO CERAMICA;
OBR;10082 CUSTO;01.04.43;C00606;;PEDRA NATURAL;
OBR;10083 CUSTO;01.04.43;C00606;I21150;PEDRA NATURAL;
OBR;10084 CUSTO;01.04.44;C00553;;PAVIMENTACAO CIMENTICIA;
OBR;10085 CUSTO;01.04.44;C00553;I19955;PAVIMENTACAO CIMENTICIA;
OBR;10086 CUSTO;01.04.45;C00554;;PAVIMENTAۂO MADEIRA;
OBR;10087 CUSTO;01.04.45;C00554;I19956;PAVIMENTACAO MADEIRA;
OBR;10088 CUSTO;01.04.46;C00555;;PAVIMENTACAO VINILICA / EMBORRACHADA / ESPECIAIS;
OBR;10089 CUSTO;01.04.46;C00555;I19957;PAVIMENTACAO VINILICA / EMBORRACHADA / ESPECIAIS;
OBR;10090 CUSTO;01.04.47;C00556;;VIDRO TEMPERADO;
OBR;10091 CUSTO;01.04.47;C00556;I19958;VIDRO TEMPERADO;
OBR;10092 CUSTO;01.04.48;C00557;;VIDRO LAMINADO;
OBR;10093 CUSTO;01.04.48;C00557;I19959;VIDRO LAMINADO;
OBR;10094 CUSTO;01.04.49;C00558;;VIDRO COMUM;
OBR;10095 CUSTO;01.04.49;C00558;I19960;VIDRO COMUM;
OBR;10096 CUSTO;01.04.50;C00559;;VIDRO ARAMADO;
OBR;10097 CUSTO;01.04.50;C00559;I19961;VIDRO ARAMADO;
OBR;10098 CUSTO;01.04.51;C00561;;PINTURA INTERNA;
OBR;10099 CUSTO;01.04.51;C00561;I19963;PINTURA INTERNA;
OBR;10100 CUSTO;01.04.52;C00562;;PINTURA EXTERNA;
OBR;10101 CUSTO;01.04.52;C00562;I19964;PINTURA EXTERNA;
OBR;10102 CUSTO;01.04.53;C00563;;PINTURA SOBRE ACO / TUBOS;
OBR;10103 CUSTO;01.04.53;C00563;I19965;PINTURA SOBRE ACO / TUBOS;
OBR;10104 CUSTO;01.04.54;C00564;;PINTURA SOBRE MADEIRA;
OBR;10105 CUSTO;01.04.54;C00564;I19966;PINTURA SOBRE MADEIRA;
OBR;10106 CUSTO;01.04.55;C00568;;PINTURA SOBRE PISO;
OBR;10107 CUSTO;01.04.55;C00568;I19970;PINTURA SOBRE PISO;
OBR;10108 CUSTO;01.04.56;C00569;;PAISAGISMO;
OBR;10109 CUSTO;01.04.56;C00569;I19971;PAISAGISMO;
OBR;10110 CUSTO;01.04.57;C00570;;LIMPEZA PERMANENTE DE OBRA;
OBR;10111 CUSTO;01.04.57;C00570;I19972;LIMPEZA PERMANENTE DE OBRA;
OBR;10112 CUSTO;01.04.58;C00571;;REMOCAO DE ENTULHO;
OBR;10113 CUSTO;01.04.58;C00571;I19973;REMOCAO DE ENTULHO;
OBR;10114 CUSTO;01.04.59;C00601;;LIMPEZA FINAL DE OBRA;
OBR;10115 CUSTO;01.04.59;C00601;I01177;LIMPEZA FINAL DE OBRA;
OBR;10116 CUSTO;01.04.60;C00438;;CONSULTORIAS PARA ENTREGA;
OBR;10117 CUSTO;01.04.60;C00438;I19796;CONSULTORIAS PARA ENTREGA;
OBR;10118 CUSTO;1,05;-1;-1;SERVICOS DE LAZER DOS EMPREENDIMENTOS (PRODUTO);
OBR;10119 CUSTO;01.05.01;C00395;;FECHAMENTO PERIMETRAL;
OBR;10120 CUSTO;01.05.01;C00395;I19753;FECHAMENTO PERIMETRAL;
OBR;10121 CUSTO;01.05.02;C00397;;CFTV / SEGURANCA ELETRONICA;
OBR;10122 CUSTO;01.05.02;C00397;I19755;CFTV / SEGURANCA ELETRONICA;
OBR;10123 CUSTO;01.05.03;C00398;;IRRIGACAO;
OBR;10124 CUSTO;01.05.03;C00398;I19756;IRRIGACAO;
OBR;10125 CUSTO;01.05.04;C00399;;GRAMA E PAISAGISMO;
OBR;10126 CUSTO;01.05.04;C00399;I19757;GRAMA E PAISAGISMO;
OBR;10127 CUSTO;01.05.06;C00401;;PORTARIA;
OBR;10128 CUSTO;01.05.06;C00401;I19759;PORTARIA;
OBR;10129 CUSTO;01.05.07;C00402;;MODULO SERVICO;
OBR;10130 CUSTO;01.05.07;C00402;I19760;MODULO SERVICO;
OBR;10131 CUSTO;01.05.08;C00403;;SALAO DE FESTA;
OBR;10132 CUSTO;01.05.08;C00403;I19761;SALAO DE FESTA;
OBR;10133 CUSTO;01.05.09;C00404;;ACADEMIA;
OBR;10134 CUSTO;01.05.09;C00404;I19762;ACADEMIA;
OBR;10135 CUSTO;01.05.10;C00405;;MODULOS BANHEIROS DAS PRACAS;
OBR;10136 CUSTO;01.05.10;C00405;I19763;MODULOS BANHEIROS DAS PRACAS;
OBR;10137 CUSTO;01.05.11;C00406;;CHURRASQUEIRA;
OBR;10138 CUSTO;01.05.11;C00406;I19764;CHURRASQUEIRA;
OBR;10139 CUSTO;01.05.12;C00408;;CALCAMENTO E PISOS;
OBR;10140 CUSTO;01.05.12;C00408;I19766;CALCAMENTO E PISOS;
OBR;10141 CUSTO;01.05.13;C00409;;QUIOSQUES E PERGOLADOS;
OBR;10142 CUSTO;01.05.13;C00409;I19767;QUIOSQUES E PERGOLADOS;
OBR;10143 CUSTO;01.05.14;C00411;;PLAYGROUND;
OBR;10144 CUSTO;01.05.14;C00411;I19769;PLAYGROUND;
OBR;10145 CUSTO;01.05.15;C00412;;QUADRAS POLIESPORTIVAS;
OBR;10146 CUSTO;01.05.15;C00412;I19770;QUADRAS POLIESPORTIVAS;
OBR;10147 CUSTO;01.05.16;C00414;;FAZENDINHA;
OBR;10148 CUSTO;01.05.16;C00414;I19772;FAZENDINHA;
OBR;10149 CUSTO;01.05.17;C00415;;TRILHA;
OBR;10150 CUSTO;01.05.17;C00415;I19773;TRILHA;
OBR;10151 CUSTO;01.05.18;C00416;;HORTA / POMAR;
OBR;10152 CUSTO;01.05.18;C00416;I19774;HORTA / POMAR;
OBR;10153 CUSTO;01.05.19;C00418;;HELIPONTO;
OBR;10154 CUSTO;01.05.19;C00418;I19776;HELIPONTO;
OBR;10155 CUSTO;1,06;-1;-1;OBRAS DE ACESSO / EXTERNAS;
OBR;10156 CUSTO;01.06.01;C00419;;OBRAS PARA ACESSO DO EMPREENDIMENTO;
OBR;10157 CUSTO;01.06.01;C00419;I19777;OBRAS PARA ACESSO DO EMPREENDIMENTO;
OBR;10158 CUSTO;01.06.02;C00420;;INSTALACAO DE REDE ELETRICA (EXTERNO);
OBR;10159 CUSTO;01.06.02;C00420;I19778;INSTALACAO DE REDE ELETRICA (EXTERNO);
OBR;10160 CUSTO;01.06.03;C00417;;PONTE / BUEIRO / TRAVESSIAS;
OBR;10161 CUSTO;01.06.03;C00417;I19775;PONTE / BUEIRO / TRAVESSIAS;
OBR;10162 CUSTO;01.06.04;C00444;;OBRAS DE CONTRAPARTIDA MUNICIPAL / ESTADUAL / FEDERAL;
OBR;10163 CUSTO;01.06.04;C00444;I19802;OBRAS DE CONTRAPARTIDA MUNICIPAL / ESTADUAL / FEDERAL;
OBR;10164 CUSTO;1,07;-1;-1;SERVICOS COMPLEMENTARES;
OBR;10165 CUSTO;01.07.01;C00421;;SINALIZACAO HORIZONTAL E VERTICAL;
OBR;10166 CUSTO;01.07.01;C00421;I19779;SINALIZACAO HORIZONTAL E VERTICAL;
OBR;10167 CUSTO;01.07.02;C00422;;LAGOS / REPRESAS ;
